file,quarter,keyword,present,last4_any,last4_count,last8_any,last8_count,last10_any,last10_count,weight4,weight8,weight10,firstpos,density,eps_surprise_pct_target,sin_season,cos_season,open_source_trend,europe_trend,competition_trend,azure_trend,hiring_trend,aws_trend,repurchase_trend,iceberg_trend,partnership_trend,retention_trend
2Q23-transcript-SNOW.pdf,2Q23,partnership,1,1,3,1,7,1,7,0.8290564547966838,0.9162526494277237,0.8534424895397513,0.2688111175579865,0.23792529145848204,3.667,1.0,5.51091059616309e-16,,,,,,,,,2.0,
2Q23-transcript-SNOW.pdf,2Q23,retention,1,1,22,1,43,1,47,6.66245558626135,6.128885120813904,5.678667172801254,0.1584138799654699,0.5948132286462051,3.667,1.0,5.51091059616309e-16,,,,,,,,,,9.0
3Q23-transcript-SNOW.pdf,3Q23,open source,0,0,0,1,1,1,1,0.0,0.04944467994913099,0.05873547343831612,1.0,0.0,0.667,6.123233995736766e-16,-1.0,7.0,,,,,,,,,
3Q23-transcript-SNOW.pdf,3Q23,europe,1,1,1,1,11,1,13,0.3947887879984209,0.9851462484103433,1.0618902107811945,0.2882807124837551,0.12933264355923435,0.667,6.123233995736766e-16,-1.0,,1.0,,,,,,,,
3Q23-transcript-SNOW.pdf,3Q23,competition,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.667,6.123233995736766e-16,-1.0,,,7.0,,,,,,,
3Q23-transcript-SNOW.pdf,3Q23,azure,1,1,7,1,10,1,13,1.6028424792735887,1.4369478592623994,1.4258270201303218,0.7014142649644522,0.5173305742369374,0.667,6.123233995736766e-16,-1.0,,,,30.0,,,,,,
3Q23-transcript-SNOW.pdf,3Q23,hiring,1,1,14,1,26,1,28,2.669166995657323,2.9160322170411197,2.8873015397756747,0.16280100909716383,0.12933264355923435,0.667,6.123233995736766e-16,-1.0,,,,,4.0,,,,,
3Q23-transcript-SNOW.pdf,3Q23,aws,1,1,15,1,20,1,24,3.351756810106593,2.8951759220008477,2.789461548283141,0.7853680911245318,0.38799793067770305,0.667,6.123233995736766e-16,-1.0,,,,,,31.0,,,,
3Q23-transcript-SNOW.pdf,3Q23,repurchase,1,1,9,1,9,1,9,2.593762337149625,1.9273251377702416,1.640104925416847,0.03635807659964835,0.5173305742369374,0.667,6.123233995736766e-16,-1.0,,,,,,,0.0,,,
3Q23-transcript-SNOW.pdf,3Q23,iceberg,1,1,2,1,7,1,7,0.7895775759968418,0.9443153878762187,0.8622011875807971,0.12323216879443467,0.2586652871184687,0.667,6.123233995736766e-16,-1.0,,,,,,,,11.0,,
3Q23-transcript-SNOW.pdf,3Q23,partnership,1,1,5,1,9,1,9,1.3699170943545202,1.242814752013565,1.1308700914724696,0.6917819738552099,0.38799793067770305,0.667,6.123233995736766e-16,-1.0,,,,,,,,,2.0,
3Q23-transcript-SNOW.pdf,3Q23,retention,0,1,25,1,43,1,52,6.448085274378208,5.846663840610428,5.6632239878426756,1.0,0.0,0.667,6.123233995736766e-16,-1.0,,,,,,,,,,6.0
4Q23-transcript-SNOW.pdf,4Q23,open source,0,0,0,1,1,1,1,0.0,0.03708350996184824,0.0469883787506529,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,12.0,,,,,,,,,
4Q23-transcript-SNOW.pdf,4Q23,europe,0,1,2,1,11,1,13,0.6711409395973155,0.9888596863077574,1.0495121686249556,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,1.0,,,,,,,,
4Q23-transcript-SNOW.pdf,4Q23,competition,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,,0.0,,,,,,,
4Q23-transcript-SNOW.pdf,4Q23,azure,0,1,11,1,14,1,16,2.7011448874851953,2.1889614243323443,2.01283576586526,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,,,37.0,,,,,,
4Q23-transcript-SNOW.pdf,4Q23,hiring,0,1,8,1,24,1,28,1.5996841689696013,2.3813988978380674,2.50984123182054,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,,,,4.0,,,,,
4Q23-transcript-SNOW.pdf,4Q23,aws,0,1,18,1,22,1,25,3.5305961310698772,2.977007206443408,2.8556272885468466,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,,,,,42.0,,,,
4Q23-transcript-SNOW.pdf,4Q23,repurchase,0,1,13,1,13,1,13,3.394788787998421,2.5567443832132257,2.208316140014815,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,,,,,,0.0,,,
4Q23-transcript-SNOW.pdf,4Q23,iceberg,0,1,4,1,8,1,9,1.342281879194631,1.2360491733785501,1.1378770499053064,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,,,,,,,24.0,,
4Q23-transcript-SNOW.pdf,4Q23,partnership,0,1,8,1,11,1,12,2.1433083300434266,1.7377363289529462,1.5768702229389786,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,,,,,,,,2.0,
4Q23-transcript-SNOW.pdf,4Q23,retention,0,1,24,1,38,1,48,4.418870904066324,4.24593471810089,4.434346990592803,1.0,0.0,1.058,-1.0,-2.4499125789312946e-15,,,,,,,,,,13.0
1Q24-transcript-SNOW.pdf,1Q24,open source,0,0,0,0,0,1,1,0.0,0.0,0.03759070300052232,1.0,0.0,-0.1765,-7.347880794884119e-16,1.0,13.0,,,,,,,,,
1Q24-transcript-SNOW.pdf,1Q24,europe,1,1,2,1,9,1,12,0.4697986577181208,0.6860194997880458,0.8155516849796303,0.37625501627924585,0.22601423889705052,-0.1765,-7.347880794884119e-16,1.0,,1.0,,,,,,,,
1Q24-transcript-SNOW.pdf,1Q24,competition,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,-0.1765,-7.347880794884119e-16,1.0,,,0.0,,,,,,,
1Q24-transcript-SNOW.pdf,1Q24,azure,0,1,7,1,12,1,14,1.5116462692459534,1.5860958033064858,1.5621525128515397,1.0,0.0,-0.1765,-7.347880794884119e-16,1.0,,,,36.0,,,,,,
1Q24-transcript-SNOW.pdf,1Q24,hiring,1,1,4,1,23,1,27,0.7406237662850375,1.758236540907164,1.9838149355360974,0.3080487620201408,0.11300711944852526,-0.1765,-7.347880794884119e-16,1.0,,,,,6.0,,,,,
1Q24-transcript-SNOW.pdf,1Q24,aws,0,1,7,1,19,1,23,1.428740623766285,2.1493175074183974,2.2363857309968087,1.0,0.0,-0.1765,-7.347880794884119e-16,1.0,,,,,,40.0,,,,
1Q24-transcript-SNOW.pdf,1Q24,repurchase,1,1,10,1,13,1,13,2.091985787603632,1.9175582874099193,1.766652912011852,0.20319527523283107,0.11300711944852526,-0.1765,-7.347880794884119e-16,1.0,,,,,,,0.0,,,
1Q24-transcript-SNOW.pdf,1Q24,iceberg,1,1,4,1,8,1,9,0.9395973154362416,0.9270368800339126,0.9103016399242452,0.11159233739683501,1.3560854333823031,-0.1765,-7.347880794884119e-16,1.0,,,,,,,,27.0,,
1Q24-transcript-SNOW.pdf,1Q24,partnership,1,1,5,1,10,1,12,1.215949467035136,1.2754896142433234,1.2614961783511829,0.45636404936775954,0.6780427166911516,-0.1765,-7.347880794884119e-16,1.0,,,,,,,,,2.0,
1Q24-transcript-SNOW.pdf,1Q24,retention,0,1,13,1,30,1,43,2.0505329648637978,2.961949978804578,3.427187342872571,1.0,0.0,-0.1765,-7.347880794884119e-16,1.0,,,,,,,,,,9.0
2Q24-transcript-SNOW.pdf,2Q24,open source,1,0,0,0,0,1,1,0.0,0.0,0.03007256240041786,0.2545250704391568,0.11813349084465447,0.2,1.0,-9.803364199544708e-16,11.0,,,,,,,,,
2Q24-transcript-SNOW.pdf,2Q24,europe,1,1,4,1,9,1,13,1.1184366363995264,1.0145146248410342,1.0764993979040385,0.8106624968652731,0.11813349084465447,0.2,1.0,-9.803364199544708e-16,,0.0,,,,,,,,
2Q24-transcript-SNOW.pdf,2Q24,competition,1,0,0,0,0,0,0,0.0,0.0,0.0,0.6375813185030019,0.11813349084465447,0.2,1.0,-9.803364199544708e-16,,,5.0,,,,,,,
2Q24-transcript-SNOW.pdf,2Q24,azure,0,1,4,1,12,1,14,0.7737860244769048,1.1895718524798644,1.2497220102812316,1.0,0.0,0.2,1.0,-9.803364199544708e-16,,,,34.0,,,,,,
2Q24-transcript-SNOW.pdf,2Q24,hiring,1,1,3,1,20,1,25,0.7236478484011054,1.4852395082662144,1.7389358485882094,0.5742819631503636,0.11813349084465447,0.2,1.0,-9.803364199544708e-16,,,,,0.0,,,,,
2Q24-transcript-SNOW.pdf,2Q24,aws,0,1,4,1,19,1,22,0.7157520726411369,1.6119881305637982,1.765050534877113,1.0,0.0,0.2,1.0,-9.803364199544708e-16,,,,,,33.0,,,,
2Q24-transcript-SNOW.pdf,2Q24,repurchase,1,1,8,1,14,1,14,1.5748124753257007,1.7159813480288257,1.6373803795298156,0.1800734632462494,0.5906674542232723,0.2,1.0,-9.803364199544708e-16,,,,,,,0.0,,,
2Q24-transcript-SNOW.pdf,2Q24,iceberg,1,1,16,1,20,1,20,5.39518357678642,4.029029249682068,3.392879861063073,0.10571036598858222,1.8901358535144714,0.2,1.0,-9.803364199544708e-16,,,,,,,,36.0,,
2Q24-transcript-SNOW.pdf,2Q24,partnership,1,1,11,1,14,1,17,3.2198973549151204,2.5678677405680372,2.3294871922826177,0.5577748602280606,0.11813349084465447,0.2,1.0,-9.803364199544708e-16,,,,,,,,,1.0,
2Q24-transcript-SNOW.pdf,2Q24,retention,1,1,5,1,27,1,38,0.6770627714172917,2.138024586689275,2.6214596246963855,0.11336647538686218,0.11813349084465447,0.2,1.0,-9.803364199544708e-16,,,,,,,,,,11.0
3Q24-transcript-SNOW.pdf,3Q24,open source,1,1,1,1,1,1,1,0.3947887879984209,0.27781263247138616,0.22405804992033426,0.8153643987715569,0.11399908800729594,0.33,8.572527594031472e-16,-1.0,10.0,,,,,,,,,
3Q24-transcript-SNOW.pdf,3Q24,europe,1,1,4,1,5,1,12,1.0829056454796684,0.899635438745231,1.0371414684028963,0.527462792345854,0.22799817601459188,0.33,8.572527594031472e-16,-1.0,,2.0,,,,,,,,
3Q24-transcript-SNOW.pdf,3Q24,competition,1,1,1,1,1,1,1,0.3947887879984209,0.27781263247138616,0.22405804992033426,0.08786617056461139,0.11399908800729594,0.33,8.572527594031472e-16,-1.0,,,0.0,,,,,,,
3Q24-transcript-SNOW.pdf,3Q24,azure,1,1,4,1,11,1,12,0.5416502171338333,0.8643662568885121,0.951661508384317,0.8825301204819277,0.22799817601459188,0.33,8.572527594031472e-16,-1.0,,,,33.0,,,,,,
3Q24-transcript-SNOW.pdf,3Q24,hiring,1,1,3,1,17,1,25,0.8065534938807738,1.2804917337855024,1.5911486788705675,0.33615343727852587,0.22799817601459188,0.33,8.572527594031472e-16,-1.0,,,,,9.0,,,,,
3Q24-transcript-SNOW.pdf,3Q24,aws,1,1,3,1,18,1,19,0.406237662850375,1.1811784654514625,1.3398662781406876,0.15235943775100402,0.3419972640218878,0.33,8.572527594031472e-16,-1.0,,,,,,34.0,,,,
3Q24-transcript-SNOW.pdf,3Q24,repurchase,1,1,10,1,19,1,19,2.791946308724832,2.67604917337855,2.430194553225524,0.22950626033545948,0.6839945280437756,0.33,8.572527594031472e-16,-1.0,,,,,,,0.0,,,
3Q24-transcript-SNOW.pdf,3Q24,iceberg,1,1,30,1,32,1,36,9.903671535728385,7.355523526918185,6.299232687575806,0.15935802031656035,2.3939808481532148,0.33,8.572527594031472e-16,-1.0,,,,,,,,28.0,,
3Q24-transcript-SNOW.pdf,3Q24,partnership,1,1,10,1,15,1,17,2.459139360442163,2.2037134378974144,2.0635897538260943,0.1774598393574297,0.22799817601459188,0.33,8.572527594031472e-16,-1.0,,,,,,,,,2.0,
3Q24-transcript-SNOW.pdf,3Q24,retention,1,1,1,1,26,1,31,0.3947887879984209,1.8257058075455699,2.1287613503147687,0.20818568391211906,0.22799817601459188,0.33,8.572527594031472e-16,-1.0,,,,,,,,,,11.0
4Q24-transcript-SNOW.pdf,4Q24,open source,0,1,2,1,2,1,2,0.6711409395973155,0.4861721068249258,0.40330448985660167,1.0,0.0,0.765,-1.0,-2.6948419387607653e-15,12.0,,,,,,,,,
4Q24-transcript-SNOW.pdf,4Q24,europe,0,1,5,1,7,1,12,1.4528227398341889,1.2303518440016954,1.2297131747223173,1.0,0.0,0.765,-1.0,-2.6948419387607653e-15,,2.0,,,,,,,,
4Q24-transcript-SNOW.pdf,4Q24,competition,0,1,2,1,2,1,2,0.6711409395973155,0.4861721068249258,0.40330448985660167,1.0,0.0,0.765,-1.0,-2.6948419387607653e-15,,,0.0,,,,,,,
4Q24-transcript-SNOW.pdf,4Q24,azure,0,1,2,1,13,1,14,0.7895775759968418,1.2038999576091562,1.209445306548122,1.0,0.0,0.765,-1.0,-2.6948419387607653e-15,,,,37.0,,,,,,
4Q24-transcript-SNOW.pdf,4Q24,hiring,1,1,4,1,12,1,23,1.2593762337149625,1.3213056379821957,1.6248028432557855,0.23150234949253906,0.22143489813994685,0.765,-1.0,-2.6948419387607653e-15,,,,,9.0,,,,,
4Q24-transcript-SNOW.pdf,4Q24,aws,1,1,3,1,21,1,22,1.1843663639952626,1.7193217465027553,1.7440671722735528,0.8943096616436137,0.11071744906997343,0.765,-1.0,-2.6948419387607653e-15,,,,,,43.0,,,,
4Q24-transcript-SNOW.pdf,4Q24,repurchase,1,1,12,1,25,1,25,3.9439399921042244,3.6739126748622297,3.288503942102425,0.236348638178149,0.33215234720992026,0.765,-1.0,-2.6948419387607653e-15,,,,,,,0.0,,,
4Q24-transcript-SNOW.pdf,4Q24,iceberg,1,1,49,1,53,1,57,15.033557046979865,11.350707927087749,9.744605198387665,0.13459130614108739,1.2178919397697077,0.765,-1.0,-2.6948419387607653e-15,,,,,,,,39.0,,
4Q24-transcript-SNOW.pdf,4Q24,partnership,1,1,9,1,17,1,17,2.2266087643110937,2.208410343365833,2.0508718030608755,0.14479944613843593,1.4393268379096544,0.765,-1.0,-2.6948419387607653e-15,,,,,,,,,2.0,
4Q24-transcript-SNOW.pdf,4Q24,retention,1,1,3,1,27,1,30,1.0659297275957362,1.8970919881305637,2.0789510303314804,0.07886635143694669,0.22143489813994685,0.765,-1.0,-2.6948419387607653e-15,,,,,,,,,,10.0
1Q25-transcript-SNOW.pdf,1Q25,open source,1,1,2,1,2,1,2,0.4697986577181208,0.3646290801186943,0.32264359188528136,0.6816469074533591,0.11837121212121213,0.0909,-9.797174393178826e-16,1.0,12.0,,,,,,,,,
1Q25-transcript-SNOW.pdf,1Q25,europe,0,1,5,1,7,1,7,1.016975917883932,0.9227638830012718,0.8634802901761824,1.0,0.0,0.0909,-9.797174393178826e-16,1.0,,1.0,,,,,,,,
1Q25-transcript-SNOW.pdf,1Q25,competition,1,1,2,1,2,1,2,0.4697986577181208,0.3646290801186943,0.32264359188528136,0.4976870998376375,0.11837121212121213,0.0909,-9.797174393178826e-16,1.0,,,0.0,,,,,,,
1Q25-transcript-SNOW.pdf,1Q25,azure,1,1,2,1,9,1,13,0.5527043031977892,0.7916744383213226,0.9434981953181634,0.16214808687926968,0.4734848484848485,0.0909,-9.797174393178826e-16,1.0,,,,31.0,,,,,,
1Q25-transcript-SNOW.pdf,1Q25,hiring,1,1,6,1,10,1,21,1.6711409395973154,1.4353539635438746,1.6517261747639598,0.42947952087737035,0.11837121212121213,0.0909,-9.797174393178826e-16,1.0,,,,,10.0,,,,,
1Q25-transcript-SNOW.pdf,1Q25,aws,1,1,4,1,11,1,22,1.2238452427951048,1.2613649851632047,1.5952537378188423,0.4849584903348344,0.11837121212121213,0.0909,-9.797174393178826e-16,1.0,,,,,,36.0,,,,
1Q25-transcript-SNOW.pdf,1Q25,repurchase,1,1,15,1,25,1,28,3.94512435846822,3.5054345061466723,3.3029773034429426,0.23357228195937874,0.11837121212121213,0.0909,-9.797174393178826e-16,1.0,,,,,,,0.0,,,
1Q25-transcript-SNOW.pdf,1Q25,iceberg,1,1,60,1,64,1,64,14.866166600868535,11.56896990250106,10.164090508152471,0.13214165364702998,0.35511363636363635,0.0909,-9.797174393178826e-16,1.0,,,,,,,,41.0,,
1Q25-transcript-SNOW.pdf,1Q25,partnership,1,1,22,1,27,1,30,6.690880378997237,5.184434082238236,4.553452091413046,0.1611984192629354,0.5918560606060606,0.0909,-9.797174393178826e-16,1.0,,,,,,,,,4.0,
1Q25-transcript-SNOW.pdf,1Q25,retention,1,1,5,1,18,1,30,1.535728385313857,1.6725052988554472,2.0631608242651844,0.07574365101246822,0.11837121212121213,0.0909,-9.797174393178826e-16,1.0,,,,,,,,,,12.0
2Q25-transcript-SNOW.pdf,2Q25,open source,1,1,3,1,3,1,3,0.7236478484011054,0.5512844425604069,0.48217292342855933,0.1856744241272857,0.1175917215428034,0.3462,1.0,-7.354070601250002e-16,100.0,,,,,,,,,
2Q25-transcript-SNOW.pdf,2Q25,europe,1,1,3,1,7,1,7,0.5223055665219107,0.6920729122509537,0.690784232140946,0.29253740204227024,0.1175917215428034,0.3462,1.0,-7.354070601250002e-16,,96.0,,,,,,,,
2Q25-transcript-SNOW.pdf,2Q25,competition,0,1,3,1,3,1,3,0.7236478484011054,0.5512844425604069,0.48217292342855933,1.0,0.0,0.3462,1.0,-7.354070601250002e-16,,,98.0,,,,,,,
2Q25-transcript-SNOW.pdf,2Q25,azure,1,1,6,1,10,1,17,1.966048164232136,1.621568461212378,1.6510307559358677,0.3077950605556875,0.5879586077140169,0.3462,1.0,-7.354070601250002e-16,,,,100.0,,,,,,
2Q25-transcript-SNOW.pdf,2Q25,hiring,1,1,6,1,9,1,15,1.4697986577181208,1.2987028401865197,1.3770326402891622,0.23250118736642128,0.1175917215428034,0.3462,1.0,-7.354070601250002e-16,,,,,100.0,,,,,
2Q25-transcript-SNOW.pdf,2Q25,aws,1,1,5,1,9,1,23,1.251480457954994,1.1403984739296311,1.5002610401754082,0.3158246259795773,0.1175917215428034,0.3462,1.0,-7.354070601250002e-16,,,,,,87.0,,,,
2Q25-transcript-SNOW.pdf,2Q25,repurchase,1,1,15,1,23,1,29,3.0615870509277534,2.823450614667232,2.8664398926746886,0.24001127998100213,0.1175917215428034,0.3462,1.0,-7.354070601250002e-16,,,,,,,100.0,,,
2Q25-transcript-SNOW.pdf,2Q25,iceberg,1,1,51,1,67,1,67,10.453217528622186,9.510165324289954,8.803446556282982,0.15676205176917596,0.2351834430856068,0.3462,1.0,-7.354070601250002e-16,,,,,,,,100.0,,
2Q25-transcript-SNOW.pdf,2Q25,partnership,1,1,21,1,32,1,35,6.088827477299645,5.2773887240356085,4.7630519227321075,0.05478211826169556,1.0583254938852305,0.3462,1.0,-7.354070601250002e-16,,,,,,,,,100.0,
2Q25-transcript-SNOW.pdf,2Q25,retention,1,1,6,1,11,1,30,1.4697986577181208,1.309690546841882,1.8505286594121475,0.07441819045357398,0.8231420507996238,0.3462,1.0,-7.354070601250002e-16,,,,,,,,,,100.0
PREDICT,3Q25,open source,0,1,3,1,4,1,4,0.8065534938807738,0.6912759643916914,0.6097963886631818,1.0,0.0,0.0,1.102182119232618e-15,-1.0,100.0,,,,,,,,,
PREDICT,3Q25,europe,0,1,3,1,7,1,8,0.6656138965653375,0.7690546841882153,0.776685435633091,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,96.0,,,,,,,,
PREDICT,3Q25,competition,0,1,2,1,3,1,3,0.4117647058823529,0.4134633319203052,0.38573833874284746,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,,98.0,,,,,,,
PREDICT,3Q25,azure,0,1,11,1,15,1,18,3.3501776549545994,2.6052395082662145,2.3448826546690285,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,,,100.0,,,,,,
PREDICT,3Q25,hiring,0,1,6,1,9,1,12,1.3288590604026846,1.2240271301398897,1.2294519624703268,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,,,,100.0,,,,,
PREDICT,3Q25,aws,0,1,6,1,9,1,13,1.2708251085669167,1.1052988554472234,1.1596283329369836,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,,,,,87.0,,,,
PREDICT,3Q25,repurchase,0,1,11,1,21,1,27,2.063955783655744,2.311962696057652,2.4450358142990827,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,,,,,,100.0,,,
PREDICT,3Q25,iceberg,0,1,37,1,67,1,69,6.590209238057638,7.632623993217465,7.490873344867053,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,,,,,,,100.0,,
PREDICT,3Q25,partnership,0,1,29,1,39,1,41,7.720489538097118,6.402729970326409,5.754789837707692,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,,,,,,,,100.0,
PREDICT,3Q25,retention,0,1,12,1,13,1,26,3.69759178839321,2.787893175074184,2.784190727848381,1.0,0.0,0.0,1.102182119232618e-15,-1.0,,,,,,,,,,100.0
